City_Code|city|state_name|county_name
16235|Seligman|Arizona|Yavapai
16236|Marshallville|Ohio|Wayne
16237|Wrightstown|New Jersey|Burlington
16238|Garrison|Kentucky|Lewis
16239|Baltic|Ohio|Tuscarawas
1624|Suisun City|California|Solano
16240|York Springs|Pennsylvania|Adams
16241|Susan Moore|Alabama|Blount
16242|Neopit|Wisconsin|Menominee
16243|Ashland|Kansas|Clark
16244|Damascus|Virginia|Washington
16245|Dayton|Iowa|Webster
16246|Sawmill|Arizona|Apache
16247|North Hills|West Virginia|Wood
16248|Bishopville|Maryland|Worcester
16249|Warsaw|Minnesota|Rice
1625|Garden City|Kansas|Finney
16250|Wellston|Oklahoma|Lincoln
16251|Holly|Colorado|Prowers
16252|East Galesburg|Illinois|Knox
16253|Siren|Wisconsin|Burnett
16254|Alakanuk|Alaska|Kusilvak
16255|Sanderson|Texas|Terrell
16256|Cheyenne|Oklahoma|Roger Mills
16257|Happy Valley|New Mexico|Eddy
16258|Grand Junction|Iowa|Greene
16259|Breesport|New York|Chemung
1626|Texarkana|Arkansas|Miller
16260|Sterling|Oklahoma|Comanche
16261|Hemingford|Nebraska|Box Butte
16262|Lowden|Iowa|Cedar
16263|Atlantic|Virginia|Accomack
16264|Bailey's Prairie|Texas|Brazoria
16265|Somerville|Alabama|Morgan
16266|Cedar Hill|New Mexico|San Juan
16267|Lake Village|Indiana|Newton
16268|Log Cabin|Texas|Henderson
16269|Kirklin|Indiana|Clinton
1627|Kent|Ohio|Portage
16270|Plumerville|Arkansas|Conway
16271|Copenhagen|New York|Lewis
16272|Patoka|Indiana|Gibson
16273|Biron|Wisconsin|Wood
16274|Forest Ranch|California|Butte
16275|Blue Ridge Shores|Virginia|Louisa
16276|Vernon|Michigan|Shiawassee
16277|Earlville|Iowa|Delaware
16278|Hermitage|Arkansas|Bradley
16279|Valley Brook|Oklahoma|Oklahoma
1628|West Falls Church|Virginia|Fairfax
16280|Bucklin|Kansas|Ford
16281|Coward|South Carolina|Florence
16282|Screven|Georgia|Wayne
16283|Phelps|Kentucky|Pike
16284|Toledo|Washington|Lewis
16285|Vermontville|Michigan|Eaton
16286|Valle Vista|Texas|Starr
16287|Central City|Colorado|Gilpin
16288|Chalfant|Pennsylvania|Allegheny
16289|Black Creek|North Carolina|Wilson
1629|North Chicago|Illinois|Lake
16290|Espino|Puerto Rico|A+¦asco
16291|Round Lake|New York|Saratoga
16292|Dover|Minnesota|Olmsted
16293|Norvelt|Pennsylvania|Westmoreland
16294|Wall Lake|Iowa|Sac
16295|Walnut|Iowa|Pottawattamie
16296|Boswell|Indiana|Benton
16297|Pleasant Hill|North Carolina|Wilkes
16298|Exira|Iowa|Audubon
16299|Hanna|Wyoming|Carbon
163|Eugene|Oregon|Lane
1630|Greenville|Mississippi|Washington
16300|White Lake|North Carolina|Bladen
16301|Exeter|Missouri|Barry
16302|Schroon Lake|New York|Essex
16303|Payne Springs|Texas|Henderson
16304|Hanover|Illinois|Jo Daviess
16305|Lamberton|Minnesota|Redwood
16306|Polk|Pennsylvania|Venango
16307|Brantley|Alabama|Crenshaw
16308|West Concord|Minnesota|Dodge
16309|Jeffersonville|Vermont|Lamoille
1631|Duluth|Georgia|Gwinnett
16310|St. Georges|Delaware|New Castle
16311|Quiogue|New York|Suffolk
16312|Finzel|Maryland|Garrett
16313|Linden|Indiana|Montgomery
16314|Knightsville|Indiana|Clay
16315|Viborg|South Dakota|Turner
16316|Kraemer|Louisiana|Lafourche
16317|Ashland Heights|South Dakota|Pennington
16318|Tiskilwa|Illinois|Bureau
16319|Raleigh|Florida|Levy
1632|Aberdeen|Washington|Grays Harbor
16320|White Springs|Florida|Hamilton
16321|Plain|Wisconsin|Sauk
16322|May Creek|Washington|Snohomish
16323|Philip|South Dakota|Haakon
16324|Hardy|Arkansas|Sharp
16325|Geyserville|California|Sonoma
16326|Elysian|Minnesota|Le Sueur
16327|Eden|Maryland|Somerset
16328|Oregon|Missouri|Holt
16329|Lancaster|Missouri|Schuyler
1633|Winona|Minnesota|Winona
16330|Riceville|Iowa|Howard
16331|Cluster Springs|Virginia|Halifax
16332|Eden Roc|Hawaii|Hawaii
16333|Hannawa Falls|New York|St. Lawrence
16334|Dunseith|North Dakota|Rolette
16335|Miracle Valley|Arizona|Cochise
16336|Sierra Blanca|Texas|Hudspeth
16337|Alanson|Michigan|Emmet
16338|Tickfaw|Louisiana|Tangipahoa
16339|Mamers|North Carolina|Harnett
1634|O'Fallon|Illinois|St. Clair
16340|Columbiaville|Michigan|Lapeer
16341|Port Deposit|Maryland|Cecil
16342|Powellton|West Virginia|Fayette
16343|Eagleville|Tennessee|Rutherford
16344|Andersonville|Ohio|Ross
16345|Corinne|Utah|Box Elder
16346|Homecroft|Indiana|Marion
16347|Lopatcong Overlook|New Jersey|Warren
16348|Triadelphia|West Virginia|Ohio
16349|Garza-Salinas II|Texas|Starr
1635|Drexel Heights|Arizona|Pima
16350|Kwethluk|Alaska|Bethel
16351|Shindler|South Dakota|Lincoln
16352|Kiowa|Colorado|Elbert
16353|Milo|Iowa|Warren
16354|Pilot Grove|Missouri|Cooper
16355|Throckmorton|Texas|Throckmorton
16356|Hymera|Indiana|Sullivan
16357|Moyie Springs|Idaho|Boundary
16358|Red Cross|North Carolina|Stanly
16359|Eldred|Pennsylvania|McKean
1636|Ukiah|California|Mendocino
16360|Hamlet|Indiana|Starke
16361|Cowley|Wyoming|Big Horn
16362|Sharon Springs|Kansas|Wallace
16363|Grass Valley|Nevada|Pershing
16364|New Site|Alabama|Tallapoosa
16365|Montgomery|Indiana|Daviess
16366|Tipton|Oklahoma|Tillman
16367|La Farge|Wisconsin|Vernon
16368|Meadow Vale|Kentucky|Jefferson
16369|Columbia|North Carolina|Tyrrell
1637|Atwater|California|Merced
16370|Braceville|Illinois|Grundy
16371|Bixby|Texas|Cameron
16372|Comunas|Puerto Rico|Yabucoa
16373|Lake View|South Carolina|Dillon
16374|Essex|Illinois|Kankakee
16375|Riverdale|Virginia|Halifax
16376|Alliance|North Carolina|Pamlico
16377|Scarbro|West Virginia|Fayette
16378|Cuba|New Mexico|Sandoval
16379|Diamondville|Wyoming|Lincoln
1638|Golden Gate|Florida|Collier
16380|Howard|South Dakota|Miner
16381|Hilltop|Minnesota|Anoka
16382|Tetherow|Oregon|Deschutes
16383|Clinton|Montana|Missoula
16384|Knoxville|Arkansas|Johnson
16385|Ooltewah|Tennessee|Hamilton
16386|Ringtown|Pennsylvania|Schuylkill
16387|Leighton|Alabama|Colbert
16388|Raymond|Minnesota|Kandiyohi
16389|Upper Exeter|Pennsylvania|Luzerne
1639|Sanford|Maine|York
16390|Godley|Illinois|Will
16391|Fountain City|Indiana|Wayne
16392|Misenheimer|North Carolina|Stanly
16393|Gratz|Pennsylvania|Dauphin
16394|Cass Lake|Minnesota|Cass
16395|Port Vincent|Louisiana|Livingston
16396|Twin Valley|Minnesota|Norman
16397|Peru|Nebraska|Nemaha
16398|Boomer|West Virginia|Fayette
16399|Kinmundy|Illinois|Marion
164|Canton|Ohio|Stark
1640|Highland Park|Illinois|Lake
16400|Chiloquin|Oregon|Klamath
16401|Bridger|Montana|Carbon
16402|Alcester|South Dakota|Union
16403|Hobson City|Alabama|Calhoun
16404|Patterson|Georgia|Pierce
16405|Gibbon|Minnesota|Sibley
16406|Hedrick|Iowa|Keokuk
16407|Traver|California|Tulare
16408|Pine Lake|Georgia|DeKalb
16409|Walnut|Mississippi|Tippah
1641|Westfield|New Jersey|Union
16410|Round Valley|Arizona|Gila
16411|Onset|Massachusetts|Plymouth
16412|Kasilof|Alaska|Kenai Peninsula
16413|Ravine|Pennsylvania|Schuylkill
16414|Church Hill|Maryland|Queen Anne's
16415|New Harmony|Indiana|Posey
16416|Housatonic|Massachusetts|Berkshire
16417|Montreal|Wisconsin|Iron
16418|Mount Calvary|Wisconsin|Fond du Lac
16419|Napoleon|North Dakota|Logan
1642|Hermiston|Oregon|Umatilla
16420|Olympian Village|Missouri|Jefferson
16421|Orangeville|Illinois|Stephenson
16422|Fonda|New York|Montgomery
16423|Gettysburg|Ohio|Darke
16424|Point Blank|Texas|San Jacinto
16425|Robin Glen-Indiantown|Michigan|Saginaw
16426|Delaware Water Gap|Pennsylvania|Monroe
16427|Greenwood|Minnesota|Hennepin
16428|Axtell|Nebraska|Kearney
16429|Haileyville|Oklahoma|Pittsburg
1643|Oak Park|Michigan|Oakland
16430|White Hall|Alabama|Lowndes
16431|Santa Clara|Texas|Guadalupe
16432|Crab Orchard|Tennessee|Cumberland
16433|Slatedale|Pennsylvania|Lehigh
16434|Hernandez|New Mexico|Rio Arriba
16435|Loami|Illinois|Sangamon
16436|Ryan|Oklahoma|Jefferson
16437|Brooten|Minnesota|Stearns
16438|Hessmer|Louisiana|Avoyelles
16439|Mooringsport|Louisiana|Caddo
1644|Central|Louisiana|East Baton Rouge
16440|Carlton|Montana|Missoula
16441|Piper City|Illinois|Ford
16442|Clarence|Missouri|Shelby
16443|St. Nazianz|Wisconsin|Manitowoc
16444|East Alto Bonito|Texas|Starr
16445|Washingtonville|Ohio|Columbiana
16446|Atkins|Virginia|Smyth
16447|Renningers|Pennsylvania|Schuylkill
16448|Mabel|Minnesota|Fillmore
16449|Perryville|Kentucky|Boyle
1645|East Lake-Orient Park|Florida|Hillsborough
16450|Ostrander|Ohio|Delaware
16451|Iberia|Missouri|Miller
16452|Ashmore|Illinois|Coles
16453|Elkton|Michigan|Huron
16454|Osmond|Nebraska|Pierce
16455|Everson|Pennsylvania|Fayette
16456|Pray|Montana|Park
16457|Cambria|Wisconsin|Columbia
16458|West Bend|Iowa|Palo Alto
16459|Palatine Bridge|New York|Montgomery
1646|Chicago Heights|Illinois|Cook
16460|High Shoals|North Carolina|Gaston
16461|Ridge Spring|South Carolina|Saluda
16462|Greeley Hill|California|Mariposa
16463|Ridgeville|Indiana|Randolph
16464|Dublin|Indiana|Wayne
16465|Burneyville|Oklahoma|Love
16466|Wickes|Arkansas|Polk
16467|Green Spring|Kentucky|Jefferson
16468|Redmond|Utah|Sevier
16469|Renova|Mississippi|Bolivar
1647|East Palo Alto|California|San Mateo
16470|Drayton|North Dakota|Pembina
16471|Ridgway|Illinois|Gallatin
16472|Milford|Texas|Ellis
16473|Mount Savage|Maryland|Allegany
16474|Antonito|Colorado|Conejos
16475|Parcelas Viejas Borinquen|Puerto Rico|Caguas
16476|Driscoll|Texas|Nueces
16477|Concord|Virginia|Campbell
16478|Iron Mountain Lake|Missouri|St. Francois
16479|Bainbridge|Indiana|Putnam
1648|Newberg|Oregon|Yamhill
16480|Estelline|South Dakota|Hamlin
16481|Manilla|Iowa|Crawford
16482|Woodruff|Wisconsin|Oneida
16483|Tribune|Kansas|Greeley
16484|Chippewa Lake|Ohio|Medina
16485|Atlanta|Indiana|Hamilton
16486|Cottageville|South Carolina|Colleton
16487|South Vinemont|Alabama|Cullman
16488|Hancock|Minnesota|Stevens
16489|Carlsborg|Washington|Clallam
1649|Lewes|Delaware|Sussex
16490|Midvale|Ohio|Tuscarawas
16491|McLean|Texas|Gray
16492|Parma|Michigan|Jackson
16493|Sioux Rapids|Iowa|Buena Vista
16494|Browerville|Minnesota|Todd
16495|Oppelo|Arkansas|Conway
16496|North Topsail Beach|North Carolina|Onslow
16497|Mertzon|Texas|Irion
16498|Bertrand|Missouri|Mississippi
16499|Hatton|North Dakota|Traill
165|Lubbock|Texas|Lubbock
1650|North Attleborough|Massachusetts|Bristol
16500|Maple Ridge|Ohio|Mahoning
16501|Bootjack|California|Mariposa
16502|Rosedale|Louisiana|Iberville
16503|El Duende|New Mexico|Rio Arriba
16504|Oscoda|Michigan|Iosco
16505|Blair|Oklahoma|Jackson
16506|Bingen|Washington|Klickitat
16507|Langeloth|Pennsylvania|Washington
16508|Sheridan|Montana|Madison
16509|Oak Ridge|Texas|Kaufman
1651|Washington|Utah|Washington
16510|Galena|Ohio|Delaware
16511|Westmoreland|Kansas|Pottawatomie
16512|Lott|Texas|Falls
16513|Ponemah|Minnesota|Beltrami
16514|Lakeshore Gardens-Hidden Acres|Texas|San Patricio
16515|Lakeside|Ohio|Ottawa
16516|Riverton|Kansas|Cherokee
16517|Tohatchi|New Mexico|McKinley
16518|Duck Key|Florida|Monroe
16519|Tyrone|Oklahoma|Texas
1652|Port Chester|New York|Westchester
16520|Rich Creek|Virginia|Giles
16521|Arlington Heights|Ohio|Hamilton
16522|Whitelaw|Wisconsin|Manitowoc
16523|Teton|Idaho|Fremont
16524|Clarkston|Utah|Cache
16525|Section|Alabama|Jackson
16526|Parkdale|Michigan|Manistee
16527|Ariton|Alabama|Dale
16528|Hauser|Idaho|Kootenai
16529|Essex|Iowa|Page
1653|Oak Ridge|Tennessee|Anderson
16530|Yarnell|Arizona|Yavapai
16531|Middletown|California|Lake
16532|Amagansett|New York|Suffolk
16533|Tuscola|Texas|Taylor
16534|Indianola|California|Humboldt
16535|Edgewater|Alabama|Jefferson
16536|Alden|Iowa|Hardin
16537|Amanda|Ohio|Fairfield
16538|Marion|Louisiana|Union
16539|Middlebourne|West Virginia|Tyler
1654|Crofton|Maryland|Anne Arundel
16540|Woodland Hills|Kentucky|Jefferson
16541|New Market|Maryland|Frederick
16542|Valliant|Oklahoma|McCurtain
16543|Clarkton|North Carolina|Bladen
16544|Glasgow|Oregon|Coos
16545|Cleveland|Minnesota|Le Sueur
16546|Concrete|Washington|Skagit
16547|Cherry Grove|Washington|Clark
16548|Grand View Estates|Colorado|Douglas
16549|Falcon Lake Estates|Texas|Zapata
1655|Athens|Ohio|Athens
16550|Copan|Oklahoma|Washington
16551|Ty Ty|Georgia|Tift
16552|Deshler|Nebraska|Thayer
16553|Stockton|Minnesota|Winona
16554|Columbia|Alabama|Houston
16555|North Hornell|New York|Steuben
16556|Pueblo Nuevo|Texas|Webb
16557|Smithville|Mississippi|Monroe
16558|Powderly|Kentucky|Muhlenberg
16559|Fairmount|Georgia|Gordon
1656|Laplace|Louisiana|St. John the Baptist
16560|Doerun|Georgia|Colquitt
16561|Ector|Texas|Fannin
16562|Bradford|Arkansas|White
16563|Butte Valley|California|Butte
16564|Nittany|Pennsylvania|Centre
16565|Coldwater|Kansas|Comanche
16566|Crystal Beach|New York|Ontario
16567|Underwood|North Dakota|McLean
16568|Wauzeka|Wisconsin|Crawford
16569|Mountain View|Oklahoma|Kiowa
1657|SeaTac|Washington|King
16570|Carbonado|Washington|Pierce
16571|Caseville|Michigan|Huron
16572|Wright City|Oklahoma|McCurtain
16573|Bucksport|South Carolina|Horry
16574|Mocanaqua|Pennsylvania|Luzerne
16575|Chilton|Texas|Falls
16576|Calhoun|Kentucky|McLean
16577|Lake Tomahawk|Ohio|Columbiana
16578|St. James|Louisiana|St. James
16579|Montgomery|Louisiana|Grant
1658|Raytown|Missouri|Jackson
16580|Anmoore|West Virginia|Harrison
16581|Smithers|West Virginia|Fayette
16582|Swifton|Arkansas|Jackson
16583|Glen Ellen|California|Sonoma
16584|South Coffeyville|Oklahoma|Nowata
16585|Oxford|Nebraska|Furnas
16586|Stewartsville|Missouri|DeKalb
16587|Millville|Ohio|Butler
16588|La Parguera|Puerto Rico|Lajas
16589|Concorde Hills|Ohio|Hamilton
1659|Paragould|Arkansas|Greene
16590|Leon|Kansas|Butler
16591|Niota|Tennessee|McMinn
16592|D'Hanis|Texas|Medina
16593|Hot Sulphur Springs|Colorado|Grand
16594|Watson|Illinois|Effingham
16595|Branford|Florida|Suwannee
16596|Silver Springs|New York|Wyoming
16597|New Market|Pennsylvania|York
16598|Burnside|Arizona|Apache
16599|Marble Cliff|Ohio|Franklin
166|Reading|Pennsylvania|Berks
1660|Graham|Washington|Pierce
16600|Jefferson|Pennsylvania|York
16601|Eastborough|Kansas|Sedgwick
16602|Higginson|Arkansas|White
16603|Camp Wood|Texas|Real
16604|Merrill|Iowa|Plymouth
16605|Pocahontas|Illinois|Bond
16606|Pocono Mountain Lake Estates|Pennsylvania|Pike
16607|Tucker|Mississippi|Neshoba
16608|Fairdealing|Missouri|Ripley
16609|Shelter Island Heights|New York|Suffolk
1661|Southgate|Michigan|Wayne
16610|Pe+¦a Blanca|New Mexico|Sandoval
16611|Valley Springs|South Dakota|Minnehaha
16612|Wayne|Oklahoma|McClain
16613|Plankinton|South Dakota|Aurora
16614|Conway|North Carolina|Northampton
16615|South Range|Michigan|Houghton
16616|Tampico|Illinois|Whiteside
16617|Altus|Arkansas|Franklin
16618|Philadelphia|Tennessee|Loudon
16619|Nevada|Ohio|Wyandot
1662|Harrison|New York|Westchester
16620|Conneautville|Pennsylvania|Crawford
16621|Rougemont|North Carolina|Durham
16622|Philo|Ohio|Muskingum
16623|Napi Headquarters|New Mexico|San Juan
16624|Gilbertville|Iowa|Black Hawk
16625|Sandersville|Mississippi|Jones
16626|Landfall|Minnesota|Washington
16627|Confluence|Pennsylvania|Somerset
16628|Burke|Texas|Angelina
16629|Bantam|Connecticut|Litchfield
1663|Niles|Illinois|Cook
16630|Bethel Springs|Tennessee|McNairy
16631|Como|Texas|Hopkins
16632|Brownstown|Illinois|Fayette
16633|Clarks Hill|Indiana|Tippecanoe
16634|Highmore|South Dakota|Hyde
16635|Elkton|South Dakota|Brookings
16636|Plum Grove|Texas|Liberty
16637|Orleans|Vermont|Orleans
16638|White|Georgia|Bartow
16639|Lawtey|Florida|Bradford
1664|Fernandina Beach|Florida|Nassau
16640|Bethlehem|Georgia|Barrow
16641|Wyocena|Wisconsin|Columbia
16642|Tekonsha|Michigan|Calhoun
16643|Rancho Chico|Texas|San Patricio
16644|Lanesboro|Minnesota|Fillmore
16645|Edenburg|Pennsylvania|Berks
16646|Gould|Arkansas|Lincoln
16647|Gordon|Pennsylvania|Schuylkill
16648|Wilson|Kansas|Ellsworth
16649|Kreamer|Pennsylvania|Snyder
1665|Big Spring|Texas|Howard
16650|Greenview|Illinois|Menard
16651|New London|North Carolina|Stanly
16652|Clay Center|Nebraska|Clay
16653|Mott|North Dakota|Hettinger
16654|Oakman|Alabama|Walker
16655|Lockesburg|Arkansas|Sevier
16656|Garnavillo|Iowa|Clayton
16657|Bella Villa|Missouri|St. Louis
16658|Low Mountain|Arizona|Navajo
16659|Whiting|Iowa|Monona
1666|Bella Vista|Arkansas|Benton
16660|Schaller|Iowa|Sac
16661|Gallipolis Ferry|West Virginia|Mason
16662|Merrill|Michigan|Saginaw
16663|Gainesville|Missouri|Ozark
16664|Fairfield|Montana|Teton
16665|Salem|Kentucky|Livingston
16666|Delta|Pennsylvania|York
16667|Wheatland|Iowa|Clinton
16668|Gilberton|Pennsylvania|Schuylkill
16669|Arivaca|Arizona|Pima
1667|Milton|Pennsylvania|Northumberland
16670|Woodville|Alabama|Jackson
16671|Mohall|North Dakota|Renville
16672|Jerome|Pennsylvania|Somerset
16673|Green Mountain Falls|Colorado|Teller
16674|Heuvelton|New York|St. Lawrence
16675|Morrison|Tennessee|Warren
16676|Elizabeth|Illinois|Jo Daviess
16677|Winton|North Carolina|Hertford
16678|Coalville|Iowa|Webster
16679|Grayland|Washington|Grays Harbor
1668|Morrisville|North Carolina|Wake
16680|Gaston|Oregon|Washington
16681|Noonday|Texas|Smith
16682|Stewardson|Illinois|Shelby
16683|North High Shoals|Georgia|Oconee
16684|Holdingford|Minnesota|Stearns
16685|Whitewater|Kansas|Butler
16686|Bulls Gap|Tennessee|Hawkins
16687|Tyronza|Arkansas|Poinsett
16688|Fremont|Iowa|Mahaska
16689|Koppel|Pennsylvania|Beaver
1669|Greenville|Texas|Hunt
16690|Shipshewana|Indiana|LaGrange
16691|B+¦falo|Puerto Rico|Barceloneta
16692|Berlin|Ohio|Holmes
16693|Liberal|Missouri|Barton
16694|Cedar Key|Florida|Levy
16695|Peletier|North Carolina|Carteret
16696|Brownton|Minnesota|McLeod
16697|Forest Junction|Wisconsin|Calumet
16698|New Washington|Indiana|Clark
16699|Alma|Wisconsin|Buffalo
167|Winter Haven|Florida|Polk
1670|Casselberry|Florida|Seminole
16700|Golden City|Missouri|Barton
16701|Grandview|Indiana|Spencer
16702|Cammack Village|Arkansas|Pulaski
16703|Edgemont|South Dakota|Fall River
16704|Lakeview|Arkansas|Baxter
16705|Lake Tapawingo|Missouri|Jackson
16706|Karlstad|Minnesota|Kittson
16707|Quitman|Arkansas|Cleburne
16708|Deal|New Jersey|Monmouth
16709|Kansas|Illinois|Edgar
1671|Plattsburgh|New York|Clinton
16710|Challenge-Brownsville|California|Yuba
16711|Buckley|Michigan|Wexford
16712|Etna|California|Siskiyou
16713|New Florence|Missouri|Montgomery
16714|San Jose|Arizona|Graham
16715|Addison|Alabama|Winston
16716|Ider|Alabama|DeKalb
16717|Fair Haven|New York|Cayuga
16718|Kadoka|South Dakota|Jackson
16719|Flemington|Georgia|Liberty
1672|Wasco|California|Kern
16720|Glen Ullin|North Dakota|Morton
16721|Perrysville|Ohio|Ashland
16722|Welaka|Florida|Putnam
16723|Parmelee|South Dakota|Todd
16724|Lyons|Indiana|Greene
16725|Scio|Ohio|Harrison
16726|Cleveland|New York|Oswego
16727|Kenwood|California|Sonoma
16728|Plains|Georgia|Sumter
16729|Courtdale|Pennsylvania|Luzerne
1673|South Laurel|Maryland|Prince George's
16730|Allenhurst|Georgia|Liberty
16731|Hinckley|Utah|Millard
16732|Wilton|North Dakota|McLean
16733|Point Hope|Alaska|North Slope
16734|Mayesville|South Carolina|Sumter
16735|Petros|Tennessee|Morgan
16736|Pilot Knob|Missouri|Iron
16737|Hunting Valley|Ohio|Cuyahoga
16738|Tonica|Illinois|LaSalle
16739|Delft Colony|California|Tulare
1674|Fleming Island|Florida|Clay
16740|Pine Harbor|Texas|Marion
16741|Jonesburg|Missouri|Montgomery
16742|Pateros|Washington|Okanogan
16743|Ventura|New Mexico|Luna
16744|Wadley|Alabama|Randolph
16745|Avon|Illinois|Fulton
16746|La Rue|Ohio|Marion
16747|West Hamlin|West Virginia|Lincoln
16748|Nucla|Colorado|Montrose
16749|Williamsburg|Colorado|Fremont
1675|Belle Glade|Florida|Palm Beach
16750|Roff|Oklahoma|Pontotoc
16751|Mount Morris|Pennsylvania|Greene
16752|Berlin Heights|Ohio|Erie
16753|North Philipsburg|Pennsylvania|Centre
16754|Adair|Iowa|Guthrie
16755|Ventura|Iowa|Cerro Gordo
16756|Hickman|California|Stanislaus
16757|Hillcrest|Texas|Brazoria
16758|East Dailey|West Virginia|Randolph
16759|Hawk Point|Missouri|Lincoln
1676|Lake in the Hills|Illinois|McHenry
16760|Marine on St. Croix|Minnesota|Washington
16761|Elmore City|Oklahoma|Garvin
16762|Jefferson|South Carolina|Chesterfield
16763|Vicksburg|Pennsylvania|Union
16764|Crabtree|Oregon|Linn
16765|Blythe|Georgia|Richmond
16766|Pelion|South Carolina|Lexington
16767|Riverview|Virginia|Wise
16768|Steele|North Dakota|Kidder
16769|Rome|Wisconsin|Jefferson
1677|Agawam|Massachusetts|Hampden
16770|East Barre|Vermont|Washington
16771|Zavalla|Texas|Angelina
16772|Hanson|Kentucky|Hopkins
