ID;Has_Existing_Home_Loan;installment
21816;Y;14512,5
21817;Y;1443
21818;Y;29754
21819;N;0
21820;Y;1480
21821;N;0
21822;Y;10980
21823;Y;15817,5
21824;Y;5350,5
21825;Y;7830
21826;N;0
21827;Y;29971,5
21828;Y;21532,5
21829;Y;7146
21830;Y;8732
21831;Y;18981
21832;Y;11010
21833;Y;5050,5
21834;N;0
21835;N;0
21836;Y;6466
21837;N;0
21838;Y;19269,5
21839;Y;36292,5
21840;Y;3765
21841;Y;21291
21842;Y;59715
21843;Y;20875
21844;Y;3895,5
21845;Y;16206
21846;Y;2520
21847;Y;15096
21848;Y;2497,5
21849;Y;9768
21850;N;0
21851;Y;17262
21852;Y;10822,5
21853;N;0
21854;Y;1443
21855;Y;2362,5
21856;Y;5394
21857;Y;5476
21858;N;0
21859;N;0
21860;Y;18096
21861;N;0
21862;Y;13006,5
21863;Y;3240
21864;Y;4837,5
21865;Y;1665
21866;Y;23185,5
21867;Y;3480
21868;Y;10545
21869;N;0
21870;Y;27144
21871;Y;2275,5
21872;Y;10656
21873;Y;14985
21874;N;0
21875;Y;1609,5
21876;Y;7215
21877;N;0
21878;Y;14964
21879;Y;3393
21880;Y;11136
21881;Y;7400
21882;N;0
21883;N;0
21884;Y;23664
21885;N;0
21886;Y;1566
21887;Y;17280
21888;Y;1369
21889;Y;8653,5
21890;N;0
21891;N;0
21892;Y;18270
21893;Y;6264
21894;Y;9860,5
21895;Y;6105
21896;Y;2220
21897;Y;8491,5
21898;N;0
21899;N;0
21900;Y;9324
21901;N;0
21902;Y;13770
21903;Y;17400
21904;Y;10360
21905;Y;8830,5
21906;N;0
21907;N;0
21908;Y;4176
21909;Y;18270
21910;Y;8775
21911;Y;14535
21912;Y;11407,5
21913;Y;20880
21914;N;0
21915;N;0
21916;Y;5670
21917;Y;19792,5
21918;Y;5124
21919;Y;3774
21920;Y;19314
21921;Y;20706
21922;N;0
21923;N;0
21924;Y;14208
21925;N;0
21926;Y;18669
21927;Y;2442
21928;Y;3150
21929;Y;3870
21930;N;0
21931;N;0
21932;Y;3294
21933;N;0
21934;Y;9333
21935;Y;8547
21936;Y;2610
21937;Y;13024
21938;N;0
21939;N;0
21940;Y;5394
21941;N;0
21942;Y;3600
21943;Y;8547
21944;Y;19488
21945;Y;7936,5
21946;N;0
21947;N;0
21948;Y;7087,5
21949;N;0
21950;Y;13237
21951;Y;10395
21952;Y;18147,5
21953;Y;12487,5
21954;N;0
21955;N;0
21956;Y;12487,5
21957;N;0
21958;Y;5827,5
21959;Y;12474
21960;Y;13110,5
21961;Y;8898,5
21962;N;0
21963;N;0
21964;Y;14319
21965;N;0
21966;Y;12136
21967;Y;12654
21968;Y;2386,5
21969;Y;1332
21970;N;0
21971;N;0
21972;Y;12825
21973;N;0
21974;Y;1952
21975;Y;2928
21976;Y;2719,5
21977;Y;19123,5
21978;N;0
21979;N;0
21980;Y;6845
21981;N;0
21982;Y;5512,5
21983;Y;10395
21984;Y;15312
21985;Y;9842
21986;N;0
21987;N;0
21988;Y;2886
21989;N;0
21990;Y;14175
21991;Y;19035
21992;Y;9675
21993;Y;15036,5
21994;N;0
21995;N;0
21996;Y;2767,5
21997;N;0
21998;Y;22968
21999;Y;2902,5
22000;Y;9396
22001;Y;5062,5
22002;N;0
22003;N;0
22004;Y;7936,5
22005;N;0
22006;Y;5763
22007;Y;42642
22008;Y;8004
22009;Y;32452
22010;Y;35535
22011;Y;44440
22012;Y;8650
22013;Y;29708
22014;Y;14790
22015;Y;37298
22016;Y;10710
22017;Y;18252
22018;N;0
22019;Y;22400
22020;Y;18065
22021;N;0
22022;Y;7740
22023;Y;8190
22024;Y;20923,5
22025;Y;7992
22026;N;0
22027;Y;26796
22028;Y;30914,5
22029;N;0
22030;Y;6772,5
22031;Y;49590
22032;Y;24795
22033;Y;9900
22034;Y;12789
22035;Y;1870,5
22036;Y;13833
22037;Y;31668
22038;Y;16447,5
22039;Y;4350
22040;Y;10212
22041;Y;7548
22042;N;0
22043;N;0
22044;Y;8658
22045;N;0
22046;Y;3441
22047;Y;12210
22048;Y;3780
22049;Y;6003
22050;N;0
22051;N;0
22052;Y;11880
22053;Y;1783,5
22054;Y;10434
22055;Y;1702
22056;Y;5350,5
22057;Y;19080
22058;Y;17617,5
22059;N;0
22060;Y;10004
22061;N;0
22062;Y;9336
22063;Y;16380
22064;Y;5002
22065;Y;8991
22066;N;0
22067;N;0
22068;Y;24766
22069;Y;33930
22070;Y;5089,5
22071;Y;19035
22072;Y;14985
22073;Y;3885
22074;N;0
22075;N;0
22076;Y;8536,5
22077;Y;15225
22078;Y;3948
22079;Y;11932,5
22080;Y;20493
22081;Y;3915
22082;N;0
22083;N;0
22084;Y;16380
22085;Y;28710
22086;Y;6068
22087;Y;4612,5
22088;Y;23751
22089;Y;5994
22090;Y;26578,5
22091;N;0
22092;Y;14007
22093;N;0
22094;Y;5439
22095;Y;11396
22096;Y;14707,5
22097;Y;6264
22098;N;0
22099;N;0
22100;Y;1406
22101;N;0
22102;Y;5872,5
22103;Y;10048,5
22104;Y;2035
22105;Y;31320
22106;Y;29232
22107;N;0
22108;Y;11925
22109;N;0
22110;Y;16983
22111;Y;16537,5
22112;Y;17820
22113;Y;10350
22114;N;0
22115;Y;3915
22116;Y;2886
22117;N;0
22118;Y;2520
22119;Y;17223,5
22120;Y;4350
22121;Y;16520,5
22122;N;0
22123;Y;15399
22124;Y;10657,5
22125;Y;1653
22126;Y;7920
22127;Y;17316
22128;Y;2331
22129;Y;8820
22130;N;0
22131;Y;6133,5
22132;Y;9068
22133;Y;32712
22134;Y;34938
22135;Y;41866,5
22136;Y;7252
22137;Y;11100
22138;N;0
22139;Y;34495,5
22140;Y;20923,5
22141;Y;16051,5
22142;Y;18315
22143;Y;18225
22144;Y;10489,5
22145;Y;15022
22146;N;0
22147;N;0
22148;Y;7585
22149;N;0
22150;Y;3792,5
22151;Y;35626,5
22152;Y;35235
22153;Y;4347,5
22154;Y;36888
22155;N;0
22156;Y;22185
22157;N;0
22158;Y;30319,5
22159;Y;15834
22160;Y;2072
22161;Y;2314
22162;N;0
22163;N;0
22164;Y;4612,5
22165;Y;7308
22166;Y;16983
22167;Y;14920,5
22168;Y;12691
22169;Y;13747,5
22170;N;0
22171;N;0
22172;Y;14091
22173;N;0
22174;Y;4575
22175;Y;8100
22176;Y;7936,5
22177;Y;2497,5
22178;Y;4959
22179;N;0
22180;Y;23751
22181;N;0
22182;Y;10530
22183;Y;16872
22184;Y;22657,5
22185;Y;15096
22186;N;0
22187;N;0
22188;Y;9102
22189;N;0
22190;Y;9065
22191;Y;1739
22192;Y;2941,5
22193;Y;18757,5
22194;N;0
22195;N;0
22196;Y;9065
22197;Y;30624
22198;Y;5957
22199;Y;6655,5
22200;Y;12654
22201;Y;8302,5
22202;Y;1522,5
22203;N;0
22204;Y;9360
22205;N;0
22206;Y;4698
22207;Y;17748
22208;Y;7380
22209;Y;8910
22210;N;0
22211;Y;3132
22212;Y;16226
22213;Y;27361,5
22214;Y;33408
22215;Y;39672
22216;Y;18360
22217;Y;28840,5
22218;N;0
22219;N;0
22220;Y;7897,5
22221;N;0
22222;Y;6345
22223;Y;10341,5
22224;Y;9564,5
22225;Y;39672
22226;N;0
22227;Y;2001
22228;Y;17280
22229;N;0
22230;Y;15795
22231;Y;8091
22232;Y;12025
22233;Y;3848
22234;Y;27405
22235;N;0
22236;Y;18360
22237;Y;23490
22238;Y;24795
22239;Y;10101
22240;Y;6090
22241;Y;4995
22242;N;0
22243;N;0
22244;Y;31972,5
22245;N;0
22246;Y;5670
22247;Y;18009
22248;Y;30015
22249;Y;3792,5
22250;N;0
22251;N;0
22252;Y;20092,5
22253;N;0
22254;Y;20880
22255;Y;8991
22256;Y;5661
22257;Y;7965
22258;N;0
22259;N;0
22260;Y;9067,5
22261;N;0
22262;Y;7770
22263;Y;22657,5
22264;Y;11025
22265;Y;9805
22266;N;0
22267;N;0
22268;Y;6993
22269;Y;15795
22270;Y;8325
22271;Y;3393
22272;Y;2227,5
22273;Y;18585
22274;Y;1914
22275;N;0
22276;Y;25254
22277;Y;1914
22278;Y;1406
22279;Y;22814
22280;Y;9435
22281;Y;13523,5
22282;Y;23490
22283;Y;26752,5
22284;Y;12302,5
22285;N;0
22286;Y;17257,5
22287;Y;22837,5
22288;Y;6003
22289;Y;2442
22290;N;0
22291;N;0
22292;Y;3393
22293;Y;4959
22294;Y;4437
22295;Y;16530
22296;Y;17617,5
22297;Y;11100
22298;Y;2044,5
22299;N;0
22300;Y;13320
22301;Y;13398
22302;Y;5038
22303;Y;19314
22304;Y;33277,5
22305;Y;21532,5
22306;Y;9918
22307;N;0
22308;Y;9157,5
22309;N;0
22310;Y;8991
22311;Y;11542,5
22312;Y;20496
22313;Y;8991
22314;N;0
22315;N;0
22316;Y;14053,5
22317;Y;27405
22318;Y;22567,5
22319;Y;2767,5
22320;Y;40455
22321;Y;19215
22322;N;0
22323;N;0
22324;Y;13176
22325;Y;21532,5
22326;Y;6885
22327;Y;20738,5
22328;Y;20250
22329;Y;39193,5
22330;N;0
22331;N;0
22332;Y;35931
22333;N;0
22334;Y;8820
22335;Y;3828
22336;Y;16354
22337;Y;15312
22338;N;0
22339;Y;6525
22340;Y;5827,5
22341;N;0
22342;Y;6786
22343;Y;2632,5
22344;Y;14467
22345;Y;15096
22346;N;0
22347;N;0
22348;Y;29214
22349;Y;38367
22350;Y;34452
22351;Y;15840
22352;Y;2997
22353;Y;6808
22354;N;0
22355;N;0
22356;Y;29232
22357;Y;12528
22358;Y;36018
22359;Y;2430
22360;Y;11840
22361;Y;6412,5
22362;N;0
22363;Y;27144
22364;Y;10915
22365;N;0
22366;Y;11100
22367;Y;19488
22368;Y;4717,5
22369;Y;4590
22370;N;0
22371;N;0
22372;Y;24142,5
22373;N;0
22374;Y;3172,5
22375;Y;4860
22376;Y;22446
22377;Y;17226
22378;Y;38845,5
22379;N;0
22380;Y;4365
22381;N;0
22382;Y;16747,5
22383;Y;6264
22384;Y;35235
22385;Y;11745
22386;N;0
22387;N;0
22388;Y;41412
22389;Y;9657
22390;Y;7844
22391;Y;29022
22392;Y;13931,5
22393;Y;22620
22394;N;0
22395;Y;22968
22396;Y;20097
22397;N;0
22398;Y;26796
22399;Y;13500
22400;Y;5698
22401;Y;4625
22402;N;0
22403;N;0
22404;Y;23490
22405;Y;16051,5
22406;Y;9990
22407;Y;19800
22408;Y;2610
22409;Y;14311,5
22410;N;0
22411;N;0
22412;Y;19237,5
22413;Y;14616
22414;Y;3240
22415;Y;19298,5
22416;Y;7252
22417;Y;23142
22418;N;0
22419;Y;12267
22420;Y;17223,5
22421;Y;22968
22422;Y;2331
22423;Y;12397,5
22424;Y;9768
22425;Y;17926,5
22426;Y;12420
22427;N;0
22428;Y;2775
22429;N;0
22430;Y;15210
22431;Y;26796
22432;Y;13320
22433;Y;3404
22434;N;0
22435;N;0
22436;Y;3385,5
22437;Y;4611
22438;Y;19647
22439;Y;10005
22440;Y;11700
22441;Y;7992
22442;N;0
22443;N;0
22444;Y;16443
22445;N;0
22446;Y;6438
22447;Y;3718,5
22448;Y;24766
22449;Y;15312
22450;N;0
22451;Y;10614
22452;Y;4350
22453;Y;38845,5
22454;Y;21984
22455;Y;50880
22456;Y;16695
22457;Y;4437
22458;Y;35235
22459;Y;25360,5
22460;Y;25242
22461;N;0
22462;Y;20097
22463;Y;3404
22464;Y;2941,5
22465;Y;25360,5
22466;Y;13093,5
22467;N;0
22468;Y;3274,5
22469;N;0
22470;Y;2767,5
22471;Y;12170
22472;Y;24435
22473;Y;6691,5
22474;Y;23250
22475;Y;32696
22476;Y;12654
22477;N;0
22478;Y;13727
22479;Y;21793
22480;Y;14518
22481;Y;5220
22482;Y;28710
22483;N;0
22484;Y;21016
22485;N;0
22486;Y;17612
22487;Y;14430
22488;Y;12688
22489;Y;4810
22490;N;0
22491;Y;50112
22492;Y;19520
22493;N;0
22494;Y;10915
22495;Y;2960
22496;Y;7425
22497;Y;11956
22498;N;0
22499;N;0
22500;Y;10156,5
22501;N;0
22502;Y;13523,5
22503;Y;16872
22504;Y;1850
22505;Y;14640
22506;N;0
22507;N;0
22508;Y;24400
22509;N;0
22510;Y;12150
22511;Y;17550
22512;Y;5197,5
22513;Y;2886
22514;N;0
22515;Y;24142,5
22516;Y;11632,5
22517;Y;23751
22518;Y;12150
22519;Y;8526
22520;Y;20445
22521;Y;20097
22522;N;0
22523;N;0
22524;Y;11396
22525;N;0
22526;Y;35322
22527;Y;39193,5
22528;Y;17550
22529;Y;14911
22530;N;0
22531;Y;32625
22532;Y;10530
22533;N;0
22534;Y;21060
22535;Y;62785,5
22536;Y;12006
22537;Y;18720
22538;N;0
22539;N;0
22540;Y;23480
22541;N;0
22542;Y;40672,5
22543;Y;37714,5
22544;Y;16965
22545;Y;18270
22546;Y;10065
22547;Y;31320
22548;Y;21600
22549;N;0
22550;Y;7023
22551;Y;13209
22552;Y;33277,5
22553;Y;41760
22554;Y;32739
22555;Y;12397,5
22556;Y;7920
22557;N;0
22558;Y;7023
22559;Y;45109,5
22560;Y;13227,5
22561;Y;12987
22562;N;0
22563;N;0
22564;Y;5550
22565;N;0
22566;Y;2941,5
22567;Y;32886
22568;Y;14040
22569;Y;26578,5
22570;N;0
22571;N;0
22572;Y;50328
22573;N;0
22574;Y;9990
22575;Y;5092
22576;Y;16672,5
22577;Y;16965
22578;Y;2725,5
22579;N;0
22580;Y;2700
22581;N;0
22582;Y;7560
22583;Y;6808
22584;Y;7134
22585;Y;3870
22586;N;0
22587;Y;12267
22588;Y;11895
22589;Y;18009
22590;Y;5217
22591;Y;13209
22592;Y;12600
22593;Y;14400
22594;Y;1696,5
22595;Y;32016
22596;Y;15096
22597;Y;9135
22598;Y;18278
22599;Y;27144
22600;Y;5994
22601;Y;2497,5
22602;N;0
22603;Y;12457,5
22604;Y;16372,5
22605;N;0
22606;Y;7656
22607;Y;26752,5
22608;Y;26100
22609;Y;4089
22610;N;0
22611;N;0
22612;Y;17010
22613;N;0
22614;Y;29841
22615;Y;11832
22616;Y;34713
22617;Y;21037,5
22618;N;0
22619;Y;11484
22620;Y;8082,5
22621;N;0
22622;Y;21502,5
22623;Y;26796
22624;Y;48763,5
22625;Y;29406
22626;N;0
22627;Y;34104
22628;Y;16126
22629;N;0
22630;Y;9768
22631;Y;9823,5
22632;Y;12210
22633;Y;14152,5
22634;Y;23185,5
22635;N;0
22636;Y;25110
22637;N;0
22638;Y;13500
22639;Y;1776
22640;Y;8874
22641;Y;31972,5
22642;Y;5481
22643;N;0
22644;Y;3105
22645;N;0
22646;Y;38845,5
22647;Y;3178,5
22648;Y;26100
22649;Y;20160
22650;Y;16704
22651;N;0
22652;Y;9823,5
22653;N;0
22654;Y;14319
22655;Y;4921
22656;Y;10560
22657;Y;22417,5
22658;N;0
22659;Y;28792
22660;Y;4350
22661;N;0
22662;Y;47110,5
22663;Y;10656
22664;Y;6615
22665;Y;17527,5
22666;N;0
22667;N;0
22668;Y;34104
22669;N;0
22670;Y;20035,5
22671;Y;33669
22672;Y;12006
22673;Y;7122,5
22674;Y;38497,5
22675;Y;23925
22676;Y;35496
22677;N;0
22678;Y;8954
22679;Y;16104
22680;Y;11092,5
22681;Y;3307,5
22682;N;0
22683;N;0
22684;Y;7740
22685;Y;13311
22686;Y;5772
22687;Y;7425
22688;Y;12757,5
22689;Y;23895
22690;Y;13920
22691;Y;10657,5
22692;Y;12395
22693;N;0
22694;Y;4717,5
22695;Y;7640,5
22696;Y;1961
22697;Y;4662
22698;Y;38019
22699;N;0
22700;Y;11544
22701;N;0
22702;Y;10570,5
22703;Y;32016
22704;Y;26796
22705;Y;16605
22706;N;0
22707;Y;5220
22708;Y;11992,5
22709;N;0
22710;Y;10962
22711;Y;8482,5
22712;Y;7992
22713;Y;20387
22714;Y;9222
22715;N;0
22716;Y;14800
22717;N;0
22718;Y;13275
22719;Y;12487,5
22720;Y;3385,5
22721;Y;4070
22722;N;0
22723;N;0
22724;Y;13227,5
22725;Y;20880
22726;Y;16280
22727;Y;10378,5
22728;Y;14332,5
22729;Y;2941,5
22730;N;0
22731;N;0
22732;Y;2183
22733;N;0
22734;Y;4437
22735;Y;2632,5
22736;Y;6345,5
22737;Y;15262,5
22738;Y;54064,5
22739;Y;31842
22740;Y;51243
22741;N;0
22742;Y;4320
22743;Y;34104
22744;Y;12173
22745;Y;25447,5
22746;Y;13224
22747;N;0
22748;Y;5308
22749;N;0
22750;Y;9157,5
22751;Y;20655
22752;Y;18056
22753;Y;44376
22754;N;0
22755;N;0
22756;Y;4002
22757;N;0
22758;Y;16380
22759;Y;23149,5
22760;Y;33277,5
22761;Y;7992
22762;N;0
22763;N;0
22764;Y;2608,5
22765;N;0
22766;Y;3256
22767;Y;2719,5
22768;Y;17575
22769;Y;6480
22770;Y;35235
22771;N;0
22772;Y;27144
22773;N;0
22774;Y;6345
22775;Y;5872,5
22776;Y;13050
22777;Y;5180
22778;Y;16051,5
22779;N;0
22780;Y;3219
22781;N;0
22782;Y;10179
22783;Y;8140
22784;Y;22496
22785;Y;13365
22786;Y;1783,5
22787;Y;13702,5
22788;Y;13950
22789;N;0
22790;Y;7844
22791;Y;9225
22792;Y;5661
22793;Y;5661
22794;Y;36888
22795;N;0
22796;Y;2250
22797;Y;19575
22798;Y;8100
22799;Y;5130
22800;Y;11880
22801;Y;6394,5
22802;Y;19140
22803;Y;9048
22804;Y;4717,5
22805;N;0
22806;Y;22620
22807;Y;6475
22808;Y;16920
22809;Y;21228
22810;N;0
22811;Y;12006
22812;Y;5350,5
22813;N;0
22814;Y;22446
22815;Y;32886
22816;Y;14800
22817;Y;5772
22818;N;0
22819;Y;29971,5
22820;Y;7290
22821;Y;32625
22822;Y;11160
22823;Y;4785
22824;Y;12789
22825;Y;3848
22826;Y;33060
22827;Y;27840
22828;Y;34756,5
22829;N;0
22830;Y;22185
22831;Y;12375
22832;Y;3541,5
22833;Y;9805
22834;N;0
22835;N;0
22836;Y;19966,5
22837;Y;39150
22838;Y;37192,5
22839;Y;9396
22840;Y;2565
22841;Y;1835
22842;N;0
22843;Y;25578
22844;Y;33408
22845;N;0
22846;Y;9065
22847;Y;12691
22848;Y;4810
22849;Y;3568,5
22850;N;0
22851;N;0
22852;Y;19575
22853;N;0
22854;Y;32016
22855;Y;17842,5
22856;Y;36192
22857;Y;18792
22858;N;0
22859;N;0
22860;Y;7104
22861;N;0
22862;Y;7177,5
22863;Y;22489,5
22864;Y;5994
22865;Y;28365
22866;N;0
22867;N;0
22868;Y;27144
22869;N;0
22870;Y;18096
22871;Y;11880
22872;Y;2632,5
22873;Y;5805
22874;Y;7308
22875;Y;10065
22876;Y;15262,5
22877;N;0
22878;Y;9971,5
22879;Y;8658
22880;Y;5698
22881;Y;30537
22882;Y;39150
22883;Y;51243
22884;Y;1961
22885;N;0
22886;Y;14707,5
22887;Y;2941,5
22888;Y;16200
22889;Y;17316
22890;N;0
22891;N;0
22892;Y;6086,5
22893;N;0
22894;Y;18360
22895;Y;7438,5
22896;Y;10175
22897;Y;4995
22898;N;0
22899;Y;39193,5
22900;Y;2830,5
22901;N;0
22902;Y;7290
22903;Y;11303,5
22904;Y;3552
22905;Y;2775
22906;N;0
22907;N;0
22908;Y;17965,5
22909;N;0
22910;Y;4588
22911;Y;14763
22912;Y;4810
22913;Y;1850
22914;Y;28623
22915;Y;25056
22916;Y;13612,5
22917;N;0
22918;Y;15817,5
22919;Y;13356
22920;Y;7252
22921;Y;10440
22922;N;0
22923;Y;39933
22924;Y;7830
22925;N;0
22926;Y;15984
22927;Y;10005
22928;Y;5180
22929;Y;46980
22930;N;0
22931;N;0
22932;Y;13572
22933;N;0
22934;Y;8325
22935;Y;10878
22936;Y;4950
22937;Y;14823
22938;Y;28188
22939;N;0
22940;Y;17297,5
22941;N;0
22942;Y;20587,5
22943;Y;10620
22944;Y;54945
22945;Y;23490
22946;Y;22478,5
22947;N;0
22948;Y;19890
22949;N;0
22950;Y;15592,5
22951;Y;8505
22952;Y;8547
22953;Y;3700
22954;N;0
22955;N;0
22956;Y;10323
22957;Y;27999
22958;Y;3163,5
22959;Y;4662
22960;Y;12950
22961;Y;13986
22962;Y;2044,5
22963;N;0
22964;Y;2664
22965;Y;1914
22966;Y;6100
22967;Y;11310
22968;Y;17955
22969;Y;6956
22970;Y;5611,5
22971;N;0
22972;Y;32625
22973;N;0
22974;Y;17415
22975;Y;11932,5
22976;Y;7177,5
22977;Y;25447,5
22978;N;0
22979;N;0
22980;Y;8820
22981;Y;1740
22982;Y;5439
22983;Y;3792,5
22984;Y;3478
22985;Y;14411,5
22986;N;0
22987;N;0
22988;Y;45414
22989;Y;29841
22990;Y;8460
22991;Y;2164,5
22992;Y;36235,5
22993;Y;7177,5
22994;N;0
22995;N;0
22996;Y;12746,5
22997;Y;27709,5
22998;Y;20092,5
22999;Y;8288
23000;Y;11100
23001;Y;14917,5
23002;N;0
23003;N;0
23004;Y;7920
23005;Y;16704
23006;Y;21802,5
23007;Y;8880
23008;Y;10657,5
23009;Y;4002
23010;N;0
23011;Y;20445
23012;Y;6345,5
23013;N;0
23014;Y;13162,5
23015;Y;23490
23016;Y;7020
23017;Y;10175
23018;N;0
23019;N;0
23020;Y;22489,5
23021;N;0
23022;Y;1924
23023;Y;9324
23024;Y;11137
23025;Y;9620
23026;N;0
23027;Y;29962,5
23028;Y;15725
23029;Y;6003
23030;Y;20250
23031;Y;11655
23032;Y;24795
23033;Y;18037,5
23034;N;0
23035;Y;24882
23036;Y;12413,5
23037;N;0
23038;Y;16650
23039;Y;19183,5
23040;Y;2275,5
23041;Y;1480
23042;N;0
23043;Y;16530
23044;Y;27144
23045;N;0
23046;Y;8917,5
23047;Y;9570
23048;Y;20655
23049;Y;15312
23050;Y;43804,5
23051;N;0
23052;Y;9379,5
23053;Y;27274,5
23054;Y;11544
23055;Y;3172,5
23056;Y;10675
23057;Y;40498,5
23058;N;0
23059;Y;34713
23060;Y;10341,5
23061;N;0
23062;Y;11962,5
23063;Y;4347,5
23064;Y;4557,5
23065;Y;22968
23066;N;0
23067;Y;29362,5
23068;Y;31059
23069;N;0
23070;Y;7252
23071;Y;14189,5
23072;Y;34017
23073;Y;6956
23074;N;0
23075;Y;25578
23076;Y;30624
23077;N;0
23078;Y;10582
23079;Y;2135
23080;Y;7844
23081;Y;12432
23082;Y;25360,5
23083;Y;20358
23084;Y;28014
23085;Y;16747,5
23086;Y;14763
23087;Y;4524
23088;Y;34713
23089;Y;19488
23090;N;0
23091;Y;31320
23092;Y;14152,5
23093;Y;22620
23094;Y;8158,5
23095;Y;9922,5
23096;Y;17223,5
23097;Y;7155
23098;N;0
23099;N;0
23100;Y;1850
23101;N;0
23102;Y;15795
23103;Y;2205
23104;Y;7656
23105;Y;7227
23106;Y;38280
23107;N;0
23108;Y;3774
23109;N;0
23110;Y;7696
23111;Y;32103
23112;Y;41325
23113;Y;7640,5
23114;N;0
23115;N;0
23116;Y;11655
23117;N;0
23118;Y;24534
23119;Y;2553
23120;Y;7155
23121;Y;32712
23122;N;0
23123;Y;1566
23124;Y;13098
23125;Y;7308
23126;Y;6660
23127;Y;4959
23128;Y;2072
23129;Y;12825
23130;N;0
23131;N;0
23132;Y;28710
23133;N;0
23134;Y;8482,5
23135;Y;27361,5
23136;Y;29667
23137;Y;7177,5
23138;N;0
23139;N;0
23140;Y;8436
23141;Y;4002
23142;Y;16008
23143;Y;24882
23144;Y;13702,5
23145;Y;11223
23146;N;0
23147;Y;17226
23148;Y;13727
23149;Y;6525
23150;Y;7104
23151;Y;11092,5
23152;Y;15022
23153;Y;9250
23154;N;0
23155;N;0
23156;Y;1369
23157;Y;10440
23158;Y;12210
23159;Y;9620
23160;Y;10434
23161;Y;18278
23162;N;0
23163;N;0
23164;Y;3645
23165;Y;27709,5
23166;Y;10620
23167;Y;24097,5
23168;Y;3172,5
23169;Y;4625
23170;N;0
23171;N;0
23172;Y;8954
23173;N;0
23174;Y;22230
23175;Y;5328
23176;Y;15725
23177;Y;2664
23178;N;0
23179;N;0
23180;Y;5087,5
23181;Y;42282
23182;Y;20655
23183;Y;21532,5
23184;Y;13468
23185;Y;14355
23186;N;0
23187;N;0
23188;Y;2941,5
23189;N;0
23190;Y;13365
23191;Y;10878
23192;Y;13572
23193;Y;14781,5
23194;N;0
23195;N;0
23196;Y;19480
23197;Y;42151,5
23198;Y;9396
23199;Y;17212,5
23200;Y;2331
23201;Y;8302,5
23202;N;0
23203;N;0
23204;Y;3870
23205;N;0
23206;Y;42978
23207;Y;14152,5
23208;Y;8700
23209;Y;33930
23210;N;0
23211;Y;28188
23212;Y;16668,5
23213;N;0
23214;Y;15688
23215;Y;6086,5
23216;Y;6345
23217;Y;29754
23218;Y;3915
23219;N;0
23220;Y;35496
23221;Y;29667
23222;Y;11745
23223;Y;2664
23224;Y;15262,5
23225;Y;13042,5
23226;Y;40672,5
23227;Y;5742
23228;Y;36888
23229;N;0
23230;Y;4995
23231;Y;8100
23232;Y;11544
23233;Y;17617,5
23234;N;0
23235;N;0
23236;Y;4995
23237;N;0
23238;Y;6525
23239;Y;28188
23240;Y;9805
23241;Y;5611,5
23242;Y;4785
23243;Y;31668
23244;Y;8177
23245;N;0
23246;Y;23490
23247;Y;12820,5
23248;Y;48807
23249;Y;7155
23250;N;0
23251;N;0
23252;Y;13572
23253;N;0
23254;Y;11599,5
23255;Y;7717,5
23256;Y;32538
23257;Y;2997
23258;Y;7308
23259;N;0
23260;Y;16280
23261;N;0
23262;Y;9361
23263;Y;8491,5
23264;Y;9570
23265;Y;17977,5
23266;N;0
23267;Y;7308
23268;Y;32277
23269;Y;14616
23270;Y;8658
23271;Y;16280
23272;Y;9971,5
23273;Y;11914
23274;N;0
23275;N;0
23276;Y;16668,5
23277;N;0
23278;Y;15435
23279;Y;9450
23280;Y;2886
23281;Y;10378,5
23282;N;0
23283;N;0
23284;Y;11192,5
23285;N;0
23286;Y;34756,5
23287;Y;25360,5
23288;Y;2767,5
23289;Y;8510
23290;N;0
23291;N;0
23292;Y;14763
23293;Y;27144
23294;Y;12600
23295;Y;27144
23296;Y;4717,5
23297;Y;5089,5
23298;N;0
23299;N;0
23300;Y;15114,5
23301;Y;29406
23302;Y;1591
23303;Y;36018
23304;Y;42151,5
23305;Y;2830,5
23306;N;0
23307;N;0
23308;Y;12173
23309;Y;18351
23310;Y;18382,5
23311;Y;20880
23312;Y;21402
23313;Y;19125
23314;N;0
23315;N;0
23316;Y;12691
23317;N;0
23318;Y;13500
23319;Y;8695
23320;Y;6956
23321;Y;13770
23322;Y;34713
23323;N;0
23324;Y;27405
23325;N;0
23326;Y;17464
23327;Y;3480
23328;Y;29362,5
23329;Y;13227,5
23330;N;0
23331;N;0
23332;Y;6345,5
23333;Y;17748
23334;Y;5957
23335;Y;6068
23336;Y;16830
23337;Y;19575
23338;Y;25925
23339;Y;28710
23340;Y;5400
23341;Y;22489,5
23342;Y;8510
23343;Y;25839
23344;Y;32886
23345;Y;19836
23346;N;0
23347;N;0
23348;Y;1998
23349;N;0
23350;Y;9744
23351;Y;11248
23352;Y;22489,5
23353;Y;7177,5
23354;N;0
23355;N;0
23356;Y;22275
23357;Y;22620
23358;Y;2109
23359;Y;7308
23360;Y;14800
23361;Y;16747,5
23362;N;0
23363;Y;18009
23364;Y;12180
23365;N;0
23366;Y;8491,5
23367;Y;10980
23368;Y;13727
23369;Y;14763
23370;N;0
23371;N;0
23372;Y;6300
23373;N;0
23374;Y;14763
23375;Y;11544
23376;Y;7992
23377;Y;14800
23378;N;0
23379;Y;15138
23380;Y;25839
23381;N;0
23382;Y;22496
23383;Y;1998
23384;Y;20035,5
